ts,id,T,P
181.914,BARO0,12.09,83824
181.924,BARO0,12.05,83867
181.934,BARO0,12.07,83856
181.944,BARO0,12.06,83864
181.954,BARO0,12.05,83850
181.964,BARO0,12.05,83857
181.974,BARO0,12.07,83874
181.984,BARO0,12.06,83876
181.994,BARO0,12.07,83873
182.004,BARO0,12.07,83866
182.014,BARO0,12.08,83867
182.024,BARO0,12.08,83878
182.034,BARO0,12.06,83874
182.044,BARO0,12.05,83903
182.054,BARO0,12.09,83891
182.064,BARO0,12.06,83884
182.074,BARO0,12.06,83887
182.084,BARO0,12.07,83886
182.094,BARO0,12.07,83902
182.104,BARO0,12.07,83896
182.114,BARO0,12.09,83894
182.124,BARO0,12.09,83891
182.134,BARO0,12.07,83898
182.144,BARO0,12.09,83931
182.154,BARO0,12.06,83915
182.164,BARO0,12.08,83916
182.174,BARO0,12.08,83910
182.184,BARO0,12.08,83917
182.194,BARO0,12.09,83905
182.204,BARO0,12.08,83918
182.214,BARO0,12.08,83935
182.224,BARO0,12.1,83926
182.234,BARO0,12.1,83907
182.244,BARO0,12.1,83940
182.254,BARO0,12.09,83928
182.264,BARO0,12.09,83937
182.274,BARO0,12.08,83948
182.284,BARO0,12.09,83935
182.294,BARO0,12.11,83935
182.304,BARO0,12.09,83917
182.314,BARO0,12.1,83922
182.324,BARO0,12.11,83939
182.334,BARO0,12.07,83924
182.344,BARO0,12.08,83930
182.354,BARO0,12.09,83936
182.364,BARO0,12.08,83939
182.374,BARO0,12.09,83944
182.384,BARO0,12.08,83936
182.394,BARO0,12.09,83939
182.404,BARO0,12.09,83969
182.414,BARO0,12.07,83956
182.424,BARO0,12.12,83965
182.434,BARO0,12.1,83947
182.444,BARO0,12.12,83987
182.454,BARO0,12.12,83984
182.464,BARO0,12.11,83982
182.474,BARO0,12.1,83972
182.484,BARO0,12.11,83954
182.494,BARO0,12.09,83975
182.504,BARO0,12.11,83992
182.514,BARO0,12.13,83987
182.524,BARO0,12.12,83977
182.534,BARO0,12.08,83985
182.544,BARO0,12.1,83979
182.554,BARO0,12.11,83983
182.564,BARO0,12.11,83983
182.574,BARO0,12.11,83984
182.584,BARO0,12.12,84012
182.594,BARO0,12.11,83994
182.604,BARO0,12.11,83997
182.614,BARO0,12.12,84007
182.624,BARO0,12.12,83950
182.634,BARO0,12.14,84041
182.644,BARO0,12.12,84007
182.654,BARO0,12.12,84010
182.664,BARO0,12.12,84020
182.674,BARO0,12.12,84020
182.684,BARO0,12.12,84040
182.694,BARO0,12.12,84002
182.704,BARO0,12.09,84018
182.714,BARO0,12.14,84019
182.724,BARO0,12.11,84012
182.734,BARO0,12.14,84048
182.744,BARO0,12.13,84039
182.754,BARO0,12.11,84011
182.764,BARO0,12.12,84021
182.774,BARO0,12.14,84058
182.784,BARO0,12.12,84045
182.794,BARO0,12.11,84043
182.804,BARO0,12.13,84059
182.814,BARO0,12.13,84066
182.824,BARO0,12.15,84029
182.834,BARO0,12.14,84057
182.844,BARO0,12.14,84093
182.854,BARO0,12.14,84090
182.864,BARO0,12.14,84071
182.874,BARO0,12.13,84063
182.884,BARO0,12.14,84068
182.894,BARO0,12.13,84097
182.904,BARO0,12.15,84110
182.914,BARO0,12.13,84089
182.924,BARO0,12.16,84083
182.934,BARO0,12.16,84090
182.944,BARO0,12.17,84111
182.954,BARO0,12.13,84095
182.964,BARO0,12.15,84097
182.974,BARO0,12.14,84097
182.984,BARO0,12.15,84105
182.994,BARO0,12.16,84086
183.004,BARO0,12.16,84095
183.014,BARO0,12.17,84101
183.024,BARO0,12.16,84118
183.034,BARO0,12.16,84111
183.044,BARO0,12.16,84128
183.054,BARO0,12.15,84109
183.064,BARO0,12.18,84126
183.074,BARO0,12.16,84103
183.084,BARO0,12.17,84106
183.094,BARO0,12.14,84126
183.104,BARO0,12.16,84100
183.114,BARO0,12.18,84108
183.124,BARO0,12.17,84133
183.134,BARO0,12.18,84132
183.144,BARO0,12.16,84154
183.154,BARO0,12.18,84137
183.164,BARO0,12.17,84134
183.174,BARO0,12.16,84147
183.184,BARO0,12.15,84116
183.194,BARO0,12.14,84132
183.204,BARO0,12.17,84137
183.214,BARO0,12.19,84172
183.224,BARO0,12.19,84128
183.234,BARO0,12.19,84158
183.244,BARO0,12.2,84169
183.254,BARO0,12.18,84173
183.264,BARO0,12.19,84167
183.274,BARO0,12.19,84146
183.284,BARO0,12.19,84180
183.294,BARO0,12.2,84154
183.304,BARO0,12.19,84162
183.314,BARO0,12.21,84172
183.324,BARO0,12.19,84165
183.334,BARO0,12.19,84162
183.344,BARO0,12.22,84164
183.354,BARO0,12.19,84161
183.364,BARO0,12.19,84173
183.374,BARO0,12.2,84176
183.384,BARO0,12.2,84182
183.394,BARO0,12.2,84175
183.404,BARO0,12.2,84193
183.414,BARO0,12.22,84191
183.424,BARO0,12.22,84197
183.434,BARO0,12.22,84207
183.444,BARO0,12.2,84229
183.454,BARO0,12.22,84213
183.464,BARO0,12.22,84207
183.474,BARO0,12.22,84232
183.484,BARO0,12.22,84231
183.494,BARO0,12.22,84232
183.504,BARO0,12.23,84227
183.514,BARO0,12.22,84262
183.524,BARO0,12.23,84247
183.534,BARO0,12.21,84250
183.544,BARO0,12.24,84255
183.554,BARO0,12.23,84243
183.564,BARO0,12.23,84259
183.574,BARO0,12.23,84267
183.584,BARO0,12.23,84247
183.594,BARO0,12.24,84259
183.604,BARO0,12.24,84262
183.614,BARO0,12.25,84274
183.624,BARO0,12.24,84287
183.634,BARO0,12.23,84291
183.644,BARO0,12.26,84287
183.654,BARO0,12.26,84292
183.664,BARO0,12.24,84294
183.674,BARO0,12.25,84302
183.684,BARO0,12.24,84288
183.694,BARO0,12.27,84301
183.704,BARO0,12.25,84276
183.714,BARO0,12.27,84293
183.724,BARO0,12.26,84332
183.734,BARO0,12.27,84310
183.744,BARO0,12.24,84287
183.754,BARO0,12.25,84312
183.764,BARO0,12.26,84306
183.774,BARO0,12.26,84309
183.784,BARO0,12.25,84318
183.794,BARO0,12.23,84305
183.804,BARO0,12.27,84330
183.814,BARO0,12.24,84343
183.824,BARO0,12.27,84306
183.834,BARO0,12.26,84347
183.844,BARO0,12.25,84329
183.854,BARO0,12.27,84348
183.864,BARO0,12.27,84335
183.874,BARO0,12.26,84333
183.884,BARO0,12.26,84358
183.894,BARO0,12.27,84336
183.904,BARO0,12.27,84362
183.914,BARO0,12.29,84358
183.924,BARO0,12.26,84340
183.934,BARO0,12.27,84361
183.944,BARO0,12.28,84346
183.954,BARO0,12.27,84344
183.964,BARO0,12.27,84367
183.974,BARO0,12.27,84384
183.984,BARO0,12.27,84392
183.994,BARO0,12.27,84375
184.004,BARO0,12.27,84377
184.014,BARO0,12.29,84397
184.024,BARO0,12.28,84394
184.034,BARO0,12.3,84375
184.044,BARO0,12.29,84391
184.054,BARO0,12.29,84359
184.064,BARO0,12.27,84398
184.074,BARO0,12.27,84396
184.084,BARO0,12.29,84404
184.094,BARO0,12.28,84406
184.104,BARO0,12.28,84427
184.114,BARO0,12.3,84429
184.124,BARO0,12.3,84408
184.134,BARO0,12.31,84424
184.144,BARO0,12.3,84403
184.154,BARO0,12.31,84404
184.164,BARO0,12.3,84401
184.174,BARO0,12.29,84420
184.184,BARO0,12.31,84423
184.194,BARO0,12.32,84430
184.204,BARO0,12.3,84432
184.214,BARO0,12.32,84416
184.224,BARO0,12.32,84438
184.234,BARO0,12.3,84415
184.244,BARO0,12.31,84405
184.254,BARO0,12.32,84432
184.264,BARO0,12.31,84435
184.274,BARO0,12.3,84426
184.284,BARO0,12.3,84440
184.294,BARO0,12.31,84425
184.304,BARO0,12.34,84460
184.314,BARO0,12.3,84440
184.324,BARO0,12.31,84445
184.334,BARO0,12.33,84447
184.344,BARO0,12.3,84442
184.354,BARO0,12.33,84446
184.364,BARO0,12.32,84440
184.374,BARO0,12.32,84450
184.384,BARO0,12.31,84455
184.394,BARO0,12.31,84460
184.404,BARO0,12.34,84472
184.414,BARO0,12.32,84457
184.424,BARO0,12.33,84446
184.434,BARO0,12.33,84472
184.444,BARO0,12.33,84461
184.454,BARO0,12.32,84465
184.464,BARO0,12.34,84487
184.474,BARO0,12.35,84484
184.484,BARO0,12.33,84504
184.494,BARO0,12.32,84438
184.504,BARO0,12.32,84486
184.514,BARO0,12.33,84504
184.524,BARO0,12.36,84495
184.534,BARO0,12.34,84491
184.544,BARO0,12.32,84477
184.554,BARO0,12.34,84521
184.564,BARO0,12.35,84526
184.574,BARO0,12.35,84507
184.584,BARO0,12.35,84504
184.594,BARO0,12.34,84511
184.604,BARO0,12.34,84517
184.614,BARO0,12.34,84497
184.624,BARO0,12.36,84517
184.634,BARO0,12.37,84494
184.644,BARO0,12.36,84451
184.654,BARO0,12.36,84515
184.664,BARO0,12.36,84473
184.674,BARO0,12.35,84495
184.684,BARO0,12.36,84491
184.694,BARO0,12.36,84484
184.704,BARO0,12.37,84478
184.714,BARO0,12.37,84500
184.724,BARO0,12.36,84519
184.734,BARO0,12.37,84491
184.744,BARO0,12.37,84493
184.754,BARO0,12.37,84500
184.764,BARO0,12.37,84510
184.774,BARO0,12.38,84505
184.784,BARO0,12.38,84506
184.794,BARO0,12.38,84508
184.804,BARO0,12.38,84520
184.814,BARO0,12.4,84532
184.824,BARO0,12.38,84539
184.834,BARO0,12.39,84505
184.844,BARO0,12.38,84543
184.854,BARO0,12.4,84528
184.864,BARO0,12.39,84534
184.874,BARO0,12.38,84551
184.884,BARO0,12.39,84543
184.894,BARO0,12.38,84551
184.904,BARO0,12.4,84535
184.914,BARO0,12.39,84565
184.924,BARO0,12.39,84543
184.934,BARO0,12.4,84533
184.944,BARO0,12.42,84561
184.954,BARO0,12.41,84575
184.964,BARO0,12.41,84565
184.974,BARO0,12.41,84564
184.984,BARO0,12.41,84565
184.994,BARO0,12.39,84593
185.004,BARO0,12.42,84602
185.014,BARO0,12.41,84536
185.024,BARO0,12.4,84585
185.034,BARO0,12.43,84623
185.044,BARO0,12.42,84573
185.054,BARO0,12.4,84610
185.064,BARO0,12.41,84593
185.074,BARO0,12.42,84612
185.084,BARO0,12.42,84587
185.094,BARO0,12.42,84609
185.104,BARO0,12.39,84593
185.114,BARO0,12.42,84606
185.124,BARO0,12.41,84625
185.134,BARO0,12.44,84635
185.144,BARO0,12.42,84620
185.154,BARO0,12.44,84637
185.164,BARO0,12.43,84623
185.174,BARO0,12.44,84627
185.184,BARO0,12.43,84634
185.194,BARO0,12.45,84632
185.204,BARO0,12.43,84631
185.214,BARO0,12.44,84647
185.224,BARO0,12.45,84668
185.234,BARO0,12.45,84687
185.244,BARO0,12.47,84674
185.254,BARO0,12.47,84690
185.264,BARO0,12.45,84657
185.274,BARO0,12.45,84671
185.284,BARO0,12.45,84676
185.294,BARO0,12.48,84696
185.304,BARO0,12.47,84700
185.314,BARO0,12.47,84702
185.324,BARO0,12.47,84699
185.334,BARO0,12.48,84742
185.344,BARO0,12.48,84713
185.354,BARO0,12.47,84712
185.364,BARO0,12.46,84710
185.374,BARO0,12.47,84700
185.384,BARO0,12.48,84729
185.394,BARO0,12.49,84705
185.404,BARO0,12.48,84704
185.414,BARO0,12.49,84723
185.424,BARO0,12.48,84722
185.434,BARO0,12.48,84722
185.444,BARO0,12.5,84729
185.454,BARO0,12.48,84703
185.464,BARO0,12.49,84741
185.474,BARO0,12.49,84744
185.484,BARO0,12.5,84745
185.494,BARO0,12.5,84751
185.504,BARO0,12.49,84738
185.514,BARO0,12.5,84734
185.524,BARO0,12.48,84733
185.534,BARO0,12.53,84739
185.544,BARO0,12.5,84711
185.554,BARO0,12.51,84739
185.564,BARO0,12.49,84752
185.574,BARO0,12.49,84752
185.584,BARO0,12.52,84753
185.594,BARO0,12.51,84756
185.604,BARO0,12.51,84717
185.614,BARO0,12.51,84778
185.624,BARO0,12.53,84762
185.634,BARO0,12.5,84761
185.644,BARO0,12.52,84767
185.654,BARO0,12.51,84776
185.664,BARO0,12.51,84777
185.674,BARO0,12.51,84774
185.684,BARO0,12.52,84776
185.694,BARO0,12.53,84800
185.704,BARO0,12.54,84796
185.714,BARO0,12.53,84776
185.724,BARO0,12.53,84814
185.734,BARO0,12.53,84790
185.744,BARO0,12.53,84817
185.754,BARO0,12.53,84827
185.764,BARO0,12.53,84814
185.774,BARO0,12.53,84809
185.784,BARO0,12.53,84830
185.794,BARO0,12.53,84839
185.804,BARO0,12.54,84818
185.814,BARO0,12.55,84850
185.824,BARO0,12.53,84822
185.834,BARO0,12.55,84826
185.844,BARO0,12.54,84862
185.854,BARO0,12.53,84872
185.864,BARO0,12.54,84851
185.874,BARO0,12.53,84858
185.884,BARO0,12.54,84860
185.894,BARO0,12.54,84872
185.904,BARO0,12.54,84858
185.914,BARO0,12.55,84838
185.924,BARO0,12.53,84863
185.934,BARO0,12.56,84860
185.944,BARO0,12.57,84897
185.954,BARO0,12.57,84911
185.964,BARO0,12.56,84891
185.974,BARO0,12.56,84876
185.984,BARO0,12.55,84877
185.994,BARO0,12.55,84893
186.004,BARO0,12.54,84898
186.014,BARO0,12.58,84887
186.024,BARO0,12.59,84891
186.034,BARO0,12.56,84891
186.044,BARO0,12.55,84868
186.054,BARO0,12.59,84887
186.064,BARO0,12.56,84900
186.074,BARO0,12.56,84878
186.084,BARO0,12.56,84902
186.094,BARO0,12.57,84870
186.104,BARO0,12.57,84890
186.114,BARO0,12.6,84879
186.124,BARO0,12.57,84899
186.134,BARO0,12.56,84889
186.144,BARO0,12.58,84866
186.154,BARO0,12.57,84902
186.164,BARO0,12.58,84887
186.174,BARO0,12.58,84905
186.184,BARO0,12.58,84914
186.194,BARO0,12.58,84916
186.204,BARO0,12.57,84903
186.214,BARO0,12.59,84923
186.224,BARO0,12.59,84925
186.234,BARO0,12.59,84940
186.244,BARO0,12.6,84937
186.254,BARO0,12.58,84914
186.264,BARO0,12.6,84916
186.274,BARO0,12.6,84944
186.284,BARO0,12.59,84921
186.294,BARO0,12.58,84915
186.304,BARO0,12.59,84934
186.314,BARO0,12.57,84948
186.324,BARO0,12.61,84960
186.334,BARO0,12.59,84946
186.344,BARO0,12.6,84974
186.354,BARO0,12.59,84965
186.364,BARO0,12.61,84953
186.374,BARO0,12.6,84948
186.384,BARO0,12.61,84956
186.394,BARO0,12.6,84989
186.404,BARO0,12.6,84940
186.414,BARO0,12.6,84968
186.424,BARO0,12.61,84949
186.434,BARO0,12.59,84991
186.444,BARO0,12.61,84971
186.454,BARO0,12.63,84971
186.464,BARO0,12.61,84982
186.474,BARO0,12.61,84985
186.484,BARO0,12.62,84982
186.494,BARO0,12.61,84986
186.504,BARO0,12.61,85006
186.514,BARO0,12.63,84990
186.524,BARO0,12.62,85003
186.534,BARO0,12.62,84978
186.544,BARO0,12.63,85011
186.554,BARO0,12.64,85002
186.564,BARO0,12.64,85016
186.574,BARO0,12.63,85007
186.584,BARO0,12.63,85022
186.594,BARO0,12.63,85055
186.604,BARO0,12.63,85023
186.614,BARO0,12.64,85042
186.624,BARO0,12.62,85021
186.634,BARO0,12.62,85020
186.644,BARO0,12.63,85051
186.654,BARO0,12.63,85018
186.664,BARO0,12.63,85034
186.674,BARO0,12.64,85027
186.684,BARO0,12.63,85045
186.694,BARO0,12.62,85037
186.704,BARO0,12.65,85036
186.714,BARO0,12.65,85037
186.724,BARO0,12.64,85035
186.734,BARO0,12.64,85054
186.744,BARO0,12.65,85064
186.754,BARO0,12.64,85076
186.764,BARO0,12.65,85059
186.774,BARO0,12.65,85069
186.784,BARO0,12.64,85070
186.794,BARO0,12.64,85088
186.804,BARO0,12.64,85070
186.814,BARO0,12.67,85064
186.824,BARO0,12.65,85064
186.834,BARO0,12.64,85086
186.844,BARO0,12.64,85083
186.854,BARO0,12.63,85073
186.864,BARO0,12.66,85092
186.874,BARO0,12.65,85073
186.884,BARO0,12.65,85085
186.894,BARO0,12.66,85117
186.904,BARO0,12.67,85100
186.914,BARO0,12.68,85102
186.924,BARO0,12.65,85114
186.934,BARO0,12.64,85113
186.944,BARO0,12.66,85116
186.954,BARO0,12.67,85122
186.964,BARO0,12.68,85115
186.974,BARO0,12.67,85116
186.984,BARO0,12.67,85125
186.994,BARO0,12.66,85115
187.004,BARO0,12.68,85122
187.014,BARO0,12.68,85149
187.024,BARO0,12.66,85134
187.034,BARO0,12.67,85132
187.044,BARO0,12.67,85151
187.054,BARO0,12.68,85137
187.064,BARO0,12.67,85124
187.074,BARO0,12.68,85141
187.084,BARO0,12.67,85140
187.094,BARO0,12.68,85143
187.104,BARO0,12.68,85160
187.114,BARO0,12.68,85147
187.124,BARO0,12.69,85156
187.134,BARO0,12.69,85155
187.144,BARO0,12.68,85138
187.154,BARO0,12.68,85162
187.164,BARO0,12.68,85143
187.174,BARO0,12.68,85157
187.184,BARO0,12.69,85165
187.194,BARO0,12.69,85178
187.204,BARO0,12.7,85177
187.214,BARO0,12.7,85168
187.224,BARO0,12.69,85158
187.234,BARO0,12.68,85181
187.244,BARO0,12.7,85177
187.254,BARO0,12.7,85187
187.264,BARO0,12.7,85195
187.274,BARO0,12.68,85179
187.284,BARO0,12.69,85183
187.294,BARO0,12.7,85186
187.304,BARO0,12.73,85194
187.314,BARO0,12.72,85186
187.324,BARO0,12.71,85184
187.334,BARO0,12.7,85183
187.344,BARO0,12.73,85199
187.354,BARO0,12.72,85198
187.364,BARO0,12.7,85205
187.374,BARO0,12.7,85207
187.384,BARO0,12.71,85213
187.394,BARO0,12.72,85232
187.404,BARO0,12.71,85219
187.414,BARO0,12.72,85241
187.424,BARO0,12.7,85208
187.434,BARO0,12.72,85227
187.444,BARO0,12.69,85212
187.454,BARO0,12.72,85246
187.464,BARO0,12.73,85221
187.474,BARO0,12.72,85237
187.484,BARO0,12.73,85225
187.494,BARO0,12.72,85241
187.504,BARO0,12.74,85250
187.514,BARO0,12.74,85252
187.524,BARO0,12.72,85240
187.534,BARO0,12.72,85259
187.544,BARO0,12.74,85265
187.554,BARO0,12.74,85280
187.564,BARO0,12.74,85262
187.574,BARO0,12.73,85278
187.584,BARO0,12.74,85266
187.594,BARO0,12.75,85274
187.604,BARO0,12.74,85286
187.614,BARO0,12.76,85260
187.624,BARO0,12.75,85300
187.634,BARO0,12.75,85305
187.644,BARO0,12.76,85282
187.654,BARO0,12.75,85297
187.664,BARO0,12.74,85316
187.674,BARO0,12.75,85299
187.684,BARO0,12.76,85284
187.694,BARO0,12.75,85304
187.704,BARO0,12.76,85332
187.714,BARO0,12.77,85304
187.724,BARO0,12.77,85309
187.734,BARO0,12.78,85329
187.744,BARO0,12.78,85311
187.754,BARO0,12.76,85333
187.764,BARO0,12.76,85336
187.774,BARO0,12.77,85331
187.784,BARO0,12.77,85323
187.794,BARO0,12.77,85322
187.804,BARO0,12.77,85345
187.814,BARO0,12.77,85360
187.824,BARO0,12.77,85344
187.834,BARO0,12.78,85353
187.844,BARO0,12.78,85327
187.854,BARO0,12.78,85349
187.864,BARO0,12.78,85367
187.874,BARO0,12.78,85357
187.884,BARO0,12.79,85364
187.894,BARO0,12.8,85352
187.904,BARO0,12.79,85383
187.914,BARO0,12.81,85392
187.924,BARO0,12.78,85380
187.934,BARO0,12.77,85360
187.944,BARO0,12.79,85419
187.954,BARO0,12.8,85393
187.964,BARO0,12.8,85398
187.974,BARO0,12.8,85388
187.984,BARO0,12.8,85389
187.994,BARO0,12.8,85399
188.004,BARO0,12.82,85403
188.014,BARO0,12.82,85409
188.024,BARO0,12.8,85394
188.034,BARO0,12.81,85424
188.044,BARO0,12.82,85412
188.054,BARO0,12.82,85417
188.064,BARO0,12.8,85418
188.074,BARO0,12.81,85438
188.084,BARO0,12.8,85418
188.094,BARO0,12.82,85424
188.104,BARO0,12.8,85398
188.114,BARO0,12.83,85426
188.124,BARO0,12.82,85442
188.134,BARO0,12.81,85428
188.144,BARO0,12.82,85455
188.154,BARO0,12.83,85459
188.164,BARO0,12.83,85451
188.174,BARO0,12.82,85434
188.184,BARO0,12.82,85437
188.194,BARO0,12.82,85443
188.204,BARO0,12.83,85470
188.214,BARO0,12.84,85471
188.224,BARO0,12.82,85460
188.234,BARO0,12.84,85473
188.244,BARO0,12.85,85469
188.254,BARO0,12.82,85442
188.264,BARO0,12.83,85472
188.274,BARO0,12.84,85468
188.284,BARO0,12.83,85479
188.294,BARO0,12.84,85486
188.304,BARO0,12.84,85497
188.314,BARO0,12.85,85489
188.324,BARO0,12.86,85483
188.334,BARO0,12.86,85485
188.344,BARO0,12.87,85501
188.354,BARO0,12.86,85489
188.364,BARO0,12.83,85481
188.374,BARO0,12.85,85494
188.384,BARO0,12.85,85497
188.394,BARO0,12.85,85489
188.404,BARO0,12.85,85502
188.414,BARO0,12.85,85502
188.424,BARO0,12.85,85504
188.434,BARO0,12.83,85520
188.444,BARO0,12.88,85499
188.454,BARO0,12.87,85502
188.464,BARO0,12.86,85505
188.474,BARO0,12.86,85503
188.484,BARO0,12.86,85513
188.494,BARO0,12.85,85519
188.504,BARO0,12.87,85519
188.514,BARO0,12.85,85509
188.524,BARO0,12.87,85514
188.534,BARO0,12.87,85536
188.544,BARO0,12.88,85522
188.554,BARO0,12.85,85527
188.564,BARO0,12.87,85533
188.574,BARO0,12.87,85526
188.584,BARO0,12.87,85533
188.594,BARO0,12.87,85519
188.604,BARO0,12.87,85530
188.614,BARO0,12.87,85548
188.624,BARO0,12.87,85530
188.634,BARO0,12.87,85518
188.644,BARO0,12.87,85543
188.654,BARO0,12.88,85555
188.664,BARO0,12.87,85543
188.674,BARO0,12.88,85549
188.684,BARO0,12.89,85550
188.694,BARO0,12.88,85544
188.704,BARO0,12.89,85539
188.714,BARO0,12.89,85541
188.724,BARO0,12.88,85553
188.734,BARO0,12.9,85566
188.744,BARO0,12.88,85571
188.754,BARO0,12.88,85552
188.764,BARO0,12.91,85561
188.774,BARO0,12.89,85559
188.784,BARO0,12.89,85556
188.794,BARO0,12.89,85560
188.804,BARO0,12.9,85554
188.814,BARO0,12.89,85560
188.824,BARO0,12.91,85600
188.834,BARO0,12.9,85544
188.844,BARO0,12.88,85582
188.854,BARO0,12.9,85554
188.864,BARO0,12.91,85570
188.874,BARO0,12.9,85564
188.884,BARO0,12.92,85578
188.894,BARO0,12.9,85601
188.904,BARO0,12.9,85575
188.914,BARO0,12.92,85590
188.924,BARO0,12.91,85571
188.934,BARO0,12.93,85604
188.944,BARO0,12.91,85596
188.954,BARO0,12.91,85601
188.964,BARO0,12.92,85597
188.974,BARO0,12.91,85606
188.984,BARO0,12.91,85598
188.994,BARO0,12.91,85614
189.004,BARO0,12.94,85587
189.014,BARO0,12.91,85610
189.024,BARO0,12.95,85607
189.034,BARO0,12.92,85612
189.044,BARO0,12.93,85617
189.054,BARO0,12.93,85620
189.064,BARO0,12.94,85602
189.074,BARO0,12.94,85636
189.084,BARO0,12.94,85621
189.094,BARO0,12.93,85627
189.104,BARO0,12.93,85643
189.114,BARO0,12.94,85625
189.124,BARO0,12.95,85656
189.134,BARO0,12.95,85669
189.144,BARO0,12.95,85652
189.154,BARO0,12.93,85646
189.164,BARO0,12.95,85673
189.174,BARO0,12.94,85658
189.184,BARO0,12.94,85662
189.194,BARO0,12.94,85667
189.204,BARO0,12.96,85684
189.214,BARO0,12.98,85666
189.224,BARO0,12.96,85675
189.234,BARO0,12.96,85694
189.244,BARO0,12.96,85684
189.254,BARO0,12.96,85695
189.264,BARO0,12.96,85708
189.274,BARO0,12.97,85702
189.284,BARO0,12.96,85699
189.294,BARO0,12.96,85725
189.304,BARO0,12.97,85725
189.314,BARO0,12.96,85719
189.324,BARO0,12.98,85735
189.334,BARO0,12.97,85730
189.344,BARO0,12.96,85743
189.354,BARO0,12.97,85712
189.364,BARO0,12.98,85756
189.374,BARO0,12.97,85737
189.384,BARO0,12.98,85745
189.394,BARO0,12.98,85751
189.404,BARO0,12.98,85745
189.414,BARO0,12.99,85753
189.424,BARO0,12.98,85777
189.434,BARO0,12.97,85770
189.444,BARO0,12.99,85793
189.454,BARO0,13,85767
189.464,BARO0,12.98,85758
189.474,BARO0,12.99,85780
189.484,BARO0,12.99,85782
189.494,BARO0,12.99,85790
189.504,BARO0,12.99,85784
189.514,BARO0,13.01,85785
189.524,BARO0,13.01,85802
189.534,BARO0,13,85789
189.544,BARO0,13,85790
189.554,BARO0,13,85829
189.564,BARO0,13.01,85839
189.574,BARO0,13,85803
189.584,BARO0,13,85809
189.594,BARO0,13.01,85815
189.604,BARO0,13.01,85826
189.614,BARO0,13.01,85805
189.624,BARO0,13.04,85828
189.634,BARO0,13,85828
189.644,BARO0,13.01,85804
189.654,BARO0,13.02,85825
189.664,BARO0,13.01,85838
189.674,BARO0,13.01,85816
189.684,BARO0,13.01,85837
189.694,BARO0,13.01,85845
189.704,BARO0,13.03,85840
189.714,BARO0,13.02,85857
189.724,BARO0,13.02,85840
189.734,BARO0,13.05,85841
189.744,BARO0,13.02,85862
189.754,BARO0,13.03,85845
189.764,BARO0,13.02,85860
189.774,BARO0,13.01,85861
189.784,BARO0,13.03,85860
189.794,BARO0,13.02,85858
189.804,BARO0,13.03,85884
189.814,BARO0,13.02,85871
189.824,BARO0,13.05,85869
189.834,BARO0,13.06,85870
189.844,BARO0,13.04,85869
189.854,BARO0,13.02,85867
189.864,BARO0,13.02,85864
189.874,BARO0,13.04,85865
189.884,BARO0,13.04,85876
189.894,BARO0,13.03,85878
189.904,BARO0,13.04,85863
189.914,BARO0,13.04,85875
189.924,BARO0,13.02,85872
189.934,BARO0,13.01,85871
189.944,BARO0,13.03,85885
189.954,BARO0,13.03,85868
189.964,BARO0,13.05,85880
189.974,BARO0,13.04,85891
189.984,BARO0,13.04,85880
189.994,BARO0,13.06,85904
190.004,BARO0,13.04,85894
190.014,BARO0,13.06,85885
190.024,BARO0,13.07,85914
190.034,BARO0,13.06,85902
190.044,BARO0,13.06,85913
190.054,BARO0,13.07,85932
190.064,BARO0,13.04,85891
190.074,BARO0,13.07,85903
190.084,BARO0,13.05,85899
190.094,BARO0,13.05,85911
190.104,BARO0,13.06,85906
190.114,BARO0,13.07,85909
190.124,BARO0,13.05,85925
190.134,BARO0,13.07,85953
190.144,BARO0,13.06,85928
190.154,BARO0,13.04,85905
190.164,BARO0,13.06,85941
190.174,BARO0,13.08,85929
190.184,BARO0,13.08,85936
190.194,BARO0,13.07,85943
190.204,BARO0,13.06,85939
190.214,BARO0,13.07,85965
190.224,BARO0,13.08,85938
190.234,BARO0,13.07,85943
190.244,BARO0,13.09,85962
190.254,BARO0,13.05,85932
190.264,BARO0,13.08,85966
190.274,BARO0,13.09,85942
190.284,BARO0,13.08,85950
190.294,BARO0,13.08,85946
190.304,BARO0,13.08,85961
190.314,BARO0,13.09,85955
190.324,BARO0,13.08,85952
190.334,BARO0,13.1,85989
190.344,BARO0,13.11,85977
190.354,BARO0,13.11,85974
190.364,BARO0,13.09,85971
190.374,BARO0,13.1,85967
190.384,BARO0,13.1,85979
190.394,BARO0,13.1,85962
190.404,BARO0,13.1,85961
190.414,BARO0,13.11,85981
190.424,BARO0,13.1,85988
190.434,BARO0,13.1,86009
190.444,BARO0,13.11,85967
190.454,BARO0,13.1,86001
190.464,BARO0,13.11,85973
190.474,BARO0,13.13,86002
190.484,BARO0,13.12,85991
190.494,BARO0,13.12,85978
190.504,BARO0,13.12,85994
190.514,BARO0,13.12,85982
190.524,BARO0,13.14,86016
190.534,BARO0,13.11,86010
190.544,BARO0,13.14,86027
